,Unnamed: 0,x1,x2,x3,x4,x5
25798,25798,0.0,0.5,0,1,1
24357,24357,0.0,0.75,0,1,1
4977,4977,0.5,0.5,0,0,1
23531,23531,0.5,1.0,0,1,0
21468,21468,0.0,0.75,0,1,0
25350,25350,1.0,1.0,0,1,0
6293,6293,1.0,0.75,1,1,0
2187,2187,0.0,0.5,1,0,0
8964,8964,0.0,0.75,0,1,0
28413,28413,1.0,0.75,1,0,0
22970,22970,0.5,1.0,1,0,0
23340,23340,0.0,0.5,0,1,0
17179,17179,0.0,1.0,0,1,1
17718,17718,0.0,0.25,0,0,0
25392,25392,0.5,0.5,1,0,0
23649,23649,1.0,1.0,1,1,0
3865,3865,0.0,0.5,1,0,0
20462,20462,0.0,0.5,0,0,1
12815,12815,0.5,0.75,0,0,0
15463,15463,0.0,0.25,1,1,1
18346,18346,0.5,0.25,0,0,1
20482,20482,0.5,1.0,1,1,1
3336,3336,0.0,1.0,1,1,1
21311,21311,0.0,0.0,1,1,1
6140,6140,0.0,1.0,1,1,0
1807,1807,0.5,0.75,1,1,1
5758,5758,1.0,0.25,1,1,1
15848,15848,1.0,0.5,1,0,0
19944,19944,0.5,0.5,1,1,0
27595,27595,0.5,0.0,1,0,0
13335,13335,0.5,0.0,0,1,1
17401,17401,0.0,0.75,0,1,0
5993,5993,0.5,1.0,0,0,0
10076,10076,1.0,0.5,1,0,1
26656,26656,0.5,0.25,1,1,0
6736,6736,1.0,0.5,1,1,1
508,508,0.5,0.5,1,1,1
29187,29187,0.5,0.5,0,1,1
3712,3712,0.0,0.5,1,1,1
3900,3900,0.5,0.0,0,1,0
22467,22467,1.0,0.5,1,1,0
21904,21904,1.0,0.25,0,1,1
6422,6422,0.5,1.0,0,1,0
10358,10358,0.5,0.25,1,0,0
13369,13369,1.0,0.75,1,1,1
7790,7790,0.5,0.75,1,0,0
21109,21109,1.0,0.25,0,1,1
7169,7169,0.5,0.0,0,1,0
22032,22032,0.5,1.0,0,1,0
1877,1877,0.5,1.0,1,1,1
6706,6706,0.5,1.0,1,0,1
27417,27417,0.0,0.5,1,1,1
9549,9549,1.0,0.5,0,0,0
25762,25762,1.0,0.25,0,1,1
3385,3385,0.5,0.25,1,1,0
5347,5347,1.0,0.0,0,1,1
26277,26277,1.0,0.75,1,1,1
3459,3459,0.5,0.5,1,1,1
11333,11333,1.0,0.5,1,1,1
15493,15493,0.5,0.5,1,1,0
11082,11082,0.0,0.5,1,1,1
7755,7755,0.0,0.5,1,0,0
8278,8278,1.0,0.0,0,1,0
16174,16174,0.5,0.25,1,0,0
13449,13449,1.0,0.25,1,0,1
6241,6241,0.0,0.25,0,1,0
22924,22924,1.0,0.5,0,1,1
27483,27483,0.0,0.75,0,1,1
16591,16591,1.0,0.5,1,0,1
750,750,0.0,0.25,1,0,1
29402,29402,0.0,0.75,1,1,1
329,329,1.0,1.0,1,0,1
8154,8154,0.0,0.0,0,0,1
1245,1245,0.5,1.0,1,0,1
27623,27623,0.0,1.0,0,1,0
14065,14065,0.0,0.5,0,0,1
28233,28233,1.0,0.25,1,0,1
25604,25604,0.5,1.0,1,1,0
2831,2831,0.5,0.0,1,0,1
24144,24144,1.0,0.75,0,0,0
21571,21571,0.5,1.0,0,0,1
17748,17748,0.0,1.0,0,1,0
15254,15254,1.0,0.0,1,0,0
27715,27715,0.0,0.25,1,0,1
20134,20134,0.5,0.0,0,0,0
14768,14768,0.0,0.5,0,0,0
17172,17172,1.0,0.5,0,1,1
20957,20957,1.0,0.5,1,1,0
18459,18459,0.5,0.0,1,0,1
15861,15861,1.0,0.5,0,1,1
10936,10936,1.0,0.5,0,1,1
14234,14234,0.5,0.5,0,1,1
16238,16238,0.0,1.0,0,0,1
1184,1184,0.0,0.0,0,1,1
8430,8430,0.0,0.75,0,0,1
2352,2352,0.5,0.5,1,1,1
8352,8352,1.0,0.75,1,1,0
11322,11322,0.0,0.75,0,0,0
7820,7820,1.0,0.5,1,0,1
16706,16706,0.0,0.75,0,0,1
24748,24748,1.0,0.75,1,1,1
22150,22150,1.0,0.0,0,0,1
22383,22383,0.0,1.0,0,0,1
26106,26106,0.0,0.25,1,0,1
2612,2612,0.5,1.0,0,1,1
18600,18600,0.5,1.0,1,1,1
10018,10018,0.5,0.25,1,0,1
2375,2375,0.0,0.25,0,0,1
2155,2155,0.5,1.0,0,0,1
23430,23430,0.5,0.25,0,0,0
12818,12818,0.0,0.0,1,0,0
15850,15850,0.0,0.5,1,1,0
27797,27797,1.0,1.0,1,0,1
7017,7017,1.0,1.0,1,0,0
29335,29335,0.0,0.25,0,1,0
578,578,0.0,0.75,0,1,0
25090,25090,1.0,0.25,1,0,1
19215,19215,0.5,0.25,0,1,0
29071,29071,0.5,1.0,1,0,1
8584,8584,0.5,1.0,0,1,1
4261,4261,0.5,0.25,1,1,1
27891,27891,1.0,0.5,1,1,1
18383,18383,1.0,0.25,0,0,1
5357,5357,0.5,0.0,1,0,1
2855,2855,0.0,0.75,0,1,1
29100,29100,0.0,0.75,0,1,1
28140,28140,1.0,0.75,1,1,0
4376,4376,0.0,1.0,1,0,1
17410,17410,0.5,0.5,1,0,1
4653,4653,0.0,0.25,0,1,1
3511,3511,1.0,0.75,0,0,1
29395,29395,1.0,0.0,1,0,0
18540,18540,0.5,0.25,1,1,0
13543,13543,0.0,0.75,1,1,1
19864,19864,0.5,1.0,1,0,0
12946,12946,0.0,0.75,0,1,0
18184,18184,0.5,0.0,1,1,0
8945,8945,0.5,0.75,0,0,1
7590,7590,1.0,0.25,0,0,1
19922,19922,0.5,0.25,1,1,0
8043,8043,0.5,0.5,0,1,0
9122,9122,1.0,0.5,1,0,0
8256,8256,0.5,0.75,0,1,0
5964,5964,0.0,0.0,1,1,1
21961,21961,0.5,0.5,0,0,0
27664,27664,0.0,0.0,0,0,0
3823,3823,1.0,0.75,1,1,1
20200,20200,1.0,0.0,1,0,0
3451,3451,0.5,0.5,0,0,1
16646,16646,0.0,0.25,0,1,1
7079,7079,1.0,1.0,1,1,1
7516,7516,0.5,0.75,0,0,1
27831,27831,0.5,1.0,1,1,1
9038,9038,0.0,1.0,1,1,1
7788,7788,0.0,1.0,0,0,0
4875,4875,0.5,0.0,0,0,0
22536,22536,1.0,0.5,1,1,1
20737,20737,0.0,1.0,0,1,0
13684,13684,0.0,0.5,0,1,1
3590,3590,0.0,0.75,1,1,0
5027,5027,0.5,0.5,1,1,0
27810,27810,1.0,0.75,0,0,1
12278,12278,0.0,0.75,0,1,1
17622,17622,0.0,0.5,0,0,0
29986,29986,1.0,0.5,1,1,1
5107,5107,0.5,0.5,1,1,1
16083,16083,0.5,0.0,0,0,1
27768,27768,0.5,1.0,0,0,0
1642,1642,0.0,1.0,0,1,0
19727,19727,1.0,0.25,1,0,0
3562,3562,1.0,0.25,1,1,1
5482,5482,0.5,0.0,0,1,0
20277,20277,0.5,0.75,1,1,1
24946,24946,0.5,0.75,0,0,0
25412,25412,0.0,0.75,0,1,1
27625,27625,0.5,0.0,0,0,0
13574,13574,1.0,0.75,0,1,0
12581,12581,0.0,1.0,1,0,1
24530,24530,1.0,0.0,0,0,0
22809,22809,1.0,1.0,1,1,0
1645,1645,0.5,0.5,1,0,1
13142,13142,0.5,0.0,1,0,0
6750,6750,0.0,0.25,0,0,1
19870,19870,0.0,0.25,1,1,0
17837,17837,0.5,0.0,0,1,0
6681,6681,0.5,0.25,0,0,1
28508,28508,0.0,0.0,0,1,1
1697,1697,1.0,1.0,1,1,1
13079,13079,0.5,0.5,0,1,1
29526,29526,1.0,0.75,1,1,1
17245,17245,1.0,0.5,1,1,0
24720,24720,0.0,1.0,0,0,0
8511,8511,0.5,1.0,1,0,0
11854,11854,1.0,0.75,1,0,1
10621,10621,0.5,0.0,1,0,1
14603,14603,0.5,0.0,0,1,1
14767,14767,0.5,1.0,1,0,0
26401,26401,0.0,0.75,1,0,1
1905,1905,1.0,0.0,0,1,1
656,656,1.0,0.5,0,1,0
19782,19782,1.0,1.0,0,0,1
25702,25702,0.0,0.5,1,0,0
29901,29901,0.5,0.5,0,1,1
15314,15314,1.0,0.5,0,1,1
9023,9023,0.5,1.0,0,0,0
7721,7721,0.5,0.25,1,1,0
25712,25712,0.5,1.0,1,0,1
2555,2555,1.0,1.0,0,1,1
9561,9561,0.0,0.0,1,0,0
20282,20282,0.5,1.0,1,0,1
6303,6303,0.5,1.0,1,1,0
8324,8324,0.5,0.75,0,1,1
4548,4548,0.0,0.25,0,1,1
11438,11438,1.0,0.75,0,0,0
15003,15003,0.0,0.5,0,1,1
29201,29201,0.5,1.0,0,0,0
22780,22780,0.0,0.25,0,1,1
17451,17451,0.0,0.0,0,0,0
17933,17933,0.0,0.0,0,1,1
3044,3044,0.0,0.25,1,0,0
24150,24150,1.0,0.5,1,0,1
11563,11563,0.0,1.0,1,0,1
14675,14675,1.0,0.0,1,0,1
24750,24750,0.5,0.25,1,0,1
24465,24465,0.0,0.5,1,0,1
26191,26191,0.0,0.75,0,1,0
12748,12748,1.0,0.75,0,1,0
15717,15717,0.5,0.25,0,0,1
8148,8148,0.5,1.0,0,1,0
20236,20236,0.5,0.25,1,0,1
19264,19264,1.0,1.0,0,1,0
28275,28275,1.0,1.0,0,0,1
9031,9031,1.0,0.25,0,0,1
10362,10362,0.0,0.0,1,0,0
10135,10135,0.0,0.75,1,1,0
8912,8912,1.0,0.5,1,0,0
12844,12844,0.5,0.0,0,0,0
5833,5833,0.5,0.0,1,1,0
3454,3454,0.0,0.5,0,0,1
27517,27517,1.0,0.75,1,0,1
9246,9246,0.0,1.0,1,0,1
24485,24485,1.0,0.0,0,0,1
24693,24693,0.0,0.25,1,0,0
7706,7706,1.0,0.75,1,0,1
16631,16631,0.0,0.0,0,1,1
29593,29593,1.0,0.75,1,1,1
11190,11190,0.5,0.0,0,1,1
21519,21519,0.5,0.75,1,0,0
19427,19427,0.5,0.75,1,0,1
29230,29230,0.5,0.0,1,1,0
7923,7923,0.0,0.25,1,1,0
17318,17318,1.0,1.0,0,1,0
27245,27245,0.0,0.0,0,1,1
12194,12194,1.0,0.25,1,1,1
18167,18167,1.0,1.0,1,0,1
1426,1426,0.5,0.25,1,1,0
1734,1734,1.0,0.0,0,0,1
8892,8892,0.5,0.25,0,1,0
4937,4937,1.0,0.5,0,0,1
16728,16728,0.5,0.5,1,0,1
14841,14841,0.0,0.75,1,1,1
9855,9855,0.0,0.5,1,1,0
16801,16801,0.5,0.25,0,0,1
9273,9273,1.0,0.25,1,1,1
11836,11836,1.0,0.75,0,0,1
1043,1043,0.0,1.0,1,1,1
19421,19421,1.0,0.25,0,0,0
29550,29550,0.0,1.0,1,0,1
26260,26260,1.0,0.0,0,1,0
2572,2572,0.0,0.0,0,1,1
12049,12049,0.5,0.75,1,0,0
7273,7273,0.5,0.75,0,0,0
323,323,0.5,0.25,1,1,0
20280,20280,0.5,0.25,1,0,1
13853,13853,0.5,0.0,1,1,0
2268,2268,1.0,0.25,0,0,1
16120,16120,0.0,0.75,0,0,0
18604,18604,0.0,1.0,1,0,1
26202,26202,0.5,0.5,0,1,0
22533,22533,0.0,0.75,1,1,1
3777,3777,0.5,0.25,1,1,1
29249,29249,0.5,0.25,0,0,1
7441,7441,0.5,0.0,1,0,1
10942,10942,1.0,0.0,0,0,1
10953,10953,0.5,1.0,1,1,0
719,719,0.0,0.75,0,1,1
13761,13761,1.0,0.75,0,0,0
27238,27238,1.0,0.25,1,1,1
9367,9367,0.0,0.5,1,0,1
12904,12904,0.5,0.75,1,1,0
13900,13900,0.0,0.75,0,0,0
24221,24221,0.5,0.25,0,0,1
21456,21456,1.0,0.75,1,1,0
22052,22052,0.0,0.0,0,1,0
6783,6783,1.0,0.75,0,1,1
26349,26349,1.0,0.75,0,1,1
3876,3876,0.0,1.0,1,0,1
24555,24555,0.0,0.25,1,1,0
17161,17161,0.5,0.75,0,1,0
5275,5275,0.0,0.0,0,0,1
6432,6432,1.0,0.75,1,0,0
29957,29957,1.0,0.25,1,1,1
17769,17769,0.5,0.0,0,1,0
8624,8624,1.0,0.5,1,0,0
9593,9593,0.5,0.75,0,0,0
2636,2636,1.0,0.25,1,1,0
6605,6605,1.0,0.75,1,0,0
10665,10665,0.5,0.75,1,1,1
16834,16834,1.0,0.0,0,1,1
22015,22015,0.5,1.0,0,1,0
20542,20542,0.5,0.25,0,1,0
11085,11085,0.0,0.25,0,0,0
11465,11465,0.5,1.0,0,0,0
4786,4786,0.5,0.25,0,0,0
25416,25416,0.5,0.5,1,1,1
2565,2565,1.0,1.0,1,1,0
26812,26812,0.5,0.0,1,1,0
20457,20457,0.5,0.25,0,0,0
2696,2696,0.0,1.0,1,1,1
3420,3420,0.5,0.75,0,1,1
24546,24546,0.5,0.75,0,1,0
19130,19130,0.0,0.25,0,0,0
14338,14338,1.0,0.0,0,1,1
3234,3234,0.0,0.75,0,0,0
11426,11426,1.0,0.0,0,1,0
21237,21237,1.0,0.75,0,0,1
14657,14657,0.5,0.0,0,1,0
28556,28556,0.0,0.0,1,0,0
27039,27039,1.0,1.0,1,0,1
3377,3377,0.0,0.0,1,0,1
9231,9231,1.0,0.75,1,1,1
19379,19379,0.5,0.75,0,1,1
16168,16168,1.0,1.0,1,1,1
18501,18501,1.0,0.0,0,0,1
14208,14208,1.0,1.0,0,1,0
11267,11267,1.0,0.75,1,0,0
4807,4807,0.5,0.25,0,0,1
21917,21917,0.0,0.75,0,0,1
29398,29398,0.5,0.25,0,1,0
26814,26814,0.0,1.0,0,1,0
20828,20828,0.0,0.75,1,0,1
12003,12003,0.0,0.0,0,0,0
29639,29639,0.5,0.5,0,0,1
13854,13854,0.0,0.0,0,1,1
24656,24656,0.5,0.75,1,0,1
5361,5361,0.5,0.0,1,1,0
18217,18217,0.0,0.0,1,0,1
18326,18326,0.5,0.75,1,1,1
21893,21893,0.0,0.25,1,1,1
28066,28066,1.0,0.25,1,0,1
909,909,0.5,0.0,1,0,0
8156,8156,0.5,0.25,1,1,0
10433,10433,1.0,0.5,0,0,1
11853,11853,1.0,1.0,0,1,1
15502,15502,0.0,0.5,0,0,1
17085,17085,0.5,0.25,0,0,1
2426,2426,1.0,0.75,0,0,0
16517,16517,1.0,0.5,1,1,1
23214,23214,0.5,0.25,0,1,1
3341,3341,1.0,0.0,0,1,0
23523,23523,1.0,0.5,0,0,0
270,270,0.0,1.0,0,1,1
15528,15528,0.5,0.0,1,0,0
12216,12216,1.0,0.75,1,0,0
21123,21123,0.5,1.0,0,1,0
14273,14273,0.0,0.25,1,1,0
24065,24065,0.5,0.75,0,0,1
6326,6326,0.0,0.75,1,0,1
7518,7518,0.0,0.0,0,0,1
23025,23025,1.0,0.75,1,0,0
29061,29061,0.0,0.0,0,0,0
13487,13487,0.5,1.0,0,1,0
11058,11058,0.5,0.25,0,1,0
18223,18223,0.5,0.75,1,1,1
8107,8107,1.0,0.75,1,0,1
1019,1019,0.0,0.75,1,1,0
14261,14261,1.0,0.75,0,1,0
14179,14179,0.0,0.75,1,0,1
18994,18994,1.0,0.75,1,0,0
7098,7098,1.0,0.75,0,0,1
27080,27080,1.0,1.0,1,1,0
7630,7630,1.0,0.25,0,1,1
9152,9152,0.5,0.0,1,1,1
13330,13330,0.5,1.0,1,1,1
25106,25106,0.0,0.75,1,0,0
7349,7349,1.0,0.5,0,0,1
14392,14392,0.0,0.75,0,1,1
23796,23796,1.0,1.0,0,1,0
25357,25357,0.0,0.5,1,0,1
22582,22582,1.0,0.75,0,1,1
10334,10334,1.0,1.0,0,1,1
5708,5708,0.5,0.0,1,1,1
26298,26298,1.0,1.0,0,1,1
13722,13722,0.0,0.25,0,0,0
9543,9543,1.0,0.5,0,0,1
22528,22528,1.0,0.75,1,1,0
29063,29063,0.0,0.0,0,0,1
18701,18701,0.5,0.25,1,0,0
10957,10957,1.0,1.0,0,1,0
1931,1931,1.0,1.0,0,0,1
5967,5967,1.0,0.25,0,1,0
5136,5136,0.0,1.0,0,1,1
21554,21554,0.0,0.5,0,0,0
4866,4866,1.0,1.0,0,1,0
24959,24959,0.5,1.0,1,1,1
2292,2292,0.5,0.25,1,1,1
22939,22939,1.0,1.0,0,0,1
29924,29924,0.5,0.5,1,0,0
18577,18577,0.5,1.0,0,1,1
6360,6360,1.0,1.0,0,1,0
23278,23278,0.5,0.75,1,1,0
11850,11850,1.0,0.25,0,0,1
6162,6162,0.5,0.75,0,0,1
1265,1265,0.5,0.5,1,1,0
11158,11158,1.0,0.0,0,1,0
21538,21538,0.5,0.75,1,0,1
1456,1456,0.5,0.75,1,1,0
5976,5976,1.0,0.0,0,1,0
12694,12694,0.5,0.0,0,1,0
23704,23704,0.0,0.0,0,0,1
11137,11137,0.5,1.0,0,1,0
28673,28673,0.0,0.0,1,1,0
24408,24408,0.5,0.0,0,1,0
26346,26346,0.5,0.75,0,1,0
17203,17203,1.0,0.25,0,1,0
23728,23728,0.0,0.25,0,1,0
25912,25912,1.0,0.75,1,1,0
1343,1343,1.0,1.0,0,1,1
434,434,0.0,0.0,1,1,1
1795,1795,0.0,0.5,1,1,0
12405,12405,0.5,1.0,0,1,0
6217,6217,0.0,0.25,1,1,0
855,855,0.5,1.0,1,0,1
24989,24989,0.5,0.0,1,0,1
5847,5847,0.5,0.75,0,0,1
29500,29500,0.0,0.5,1,0,1
17041,17041,1.0,0.25,1,0,0
22585,22585,1.0,0.0,1,1,1
21191,21191,1.0,0.25,1,1,1
9674,9674,1.0,0.0,1,1,0
17966,17966,1.0,0.0,0,0,1
28810,28810,0.5,0.0,1,0,0
22703,22703,1.0,1.0,0,1,0
19069,19069,1.0,1.0,0,0,1
8687,8687,0.0,0.0,1,1,1
29690,29690,0.0,0.0,0,1,0
29603,29603,0.5,0.75,1,0,1
16118,16118,1.0,0.0,1,0,1
845,845,0.0,0.75,0,0,1
1272,1272,1.0,0.5,0,0,0
27863,27863,0.0,0.5,0,1,1
23188,23188,1.0,0.25,1,0,1
7050,7050,0.5,0.0,0,1,1
27359,27359,1.0,1.0,1,0,0
12379,12379,0.0,0.75,1,0,1
24420,24420,1.0,0.5,1,0,1
17291,17291,1.0,0.5,1,1,1
13038,13038,0.5,0.25,0,1,0
16947,16947,0.0,0.25,0,0,1
27553,27553,1.0,0.0,1,0,1
12574,12574,0.0,0.75,0,1,1
19263,19263,1.0,0.5,0,0,0
8873,8873,1.0,0.75,1,0,0
28540,28540,1.0,0.25,0,1,1
10836,10836,0.0,0.5,0,1,1
16403,16403,0.0,0.25,1,1,0
5880,5880,1.0,0.5,1,1,0
9901,9901,0.0,0.5,0,1,0
123,123,0.5,0.25,0,0,1
14332,14332,0.5,0.5,1,0,0
29703,29703,0.0,0.5,1,0,1
24851,24851,0.5,1.0,1,0,0
22490,22490,0.0,1.0,1,0,1
21750,21750,0.5,1.0,0,0,0
2392,2392,0.5,1.0,1,0,0
9917,9917,0.5,0.25,1,0,0
12495,12495,0.0,0.75,0,0,1
21258,21258,1.0,0.75,0,0,1
22677,22677,0.5,0.5,1,1,0
21855,21855,0.0,0.75,0,1,0
6033,6033,0.5,0.5,0,1,1
29549,29549,0.0,0.5,1,0,1
2212,2212,0.5,0.0,1,0,0
9049,9049,0.0,0.25,1,0,1
26689,26689,0.0,0.75,1,0,0
16082,16082,0.0,0.5,1,1,0
4063,4063,0.0,0.75,1,0,0
6368,6368,1.0,0.25,0,0,0
4202,4202,1.0,0.0,1,1,1
17620,17620,0.5,0.0,1,0,0
2699,2699,1.0,0.75,0,0,0
29698,29698,0.5,0.5,1,0,1
6996,6996,1.0,0.75,0,1,1
16094,16094,0.5,0.25,1,0,1
27168,27168,0.0,1.0,0,1,1
7398,7398,0.0,0.5,0,1,0
19558,19558,0.0,0.0,0,1,0
19872,19872,0.0,0.0,0,1,0
20509,20509,0.5,0.25,1,0,1
1673,1673,0.5,0.25,1,1,1
6123,6123,0.0,0.0,1,0,1
24713,24713,0.0,0.75,0,1,1
16659,16659,1.0,0.5,1,0,0
20003,20003,0.5,0.0,0,1,1
7094,7094,1.0,0.5,1,1,0
14220,14220,0.5,0.75,0,1,0
12385,12385,1.0,0.75,1,0,0
12328,12328,0.5,1.0,0,1,1
19016,19016,0.0,0.25,1,0,1
22788,22788,0.0,1.0,1,0,1
22974,22974,0.0,1.0,0,0,0
27590,27590,1.0,0.25,0,0,1
16713,16713,0.5,0.75,1,0,1
25516,25516,0.5,0.5,0,0,0
11114,11114,1.0,0.5,1,1,1
6743,6743,0.0,0.5,1,1,1
3371,3371,0.0,0.75,0,0,1
15177,15177,0.0,0.25,1,1,0
15426,15426,0.0,0.0,1,1,1
27927,27927,1.0,0.0,0,0,0
6276,6276,0.0,0.75,1,0,0
4205,4205,0.0,0.0,0,1,1
23918,23918,0.5,1.0,1,1,0
19428,19428,1.0,0.75,0,1,0
22349,22349,0.5,0.25,0,1,1
22227,22227,0.5,0.0,0,1,1
4892,4892,1.0,0.0,0,0,0
3696,3696,0.5,0.75,0,1,1
10363,10363,0.5,0.0,0,1,0
14339,14339,0.0,0.0,0,1,0
24499,24499,1.0,0.0,1,0,0
23600,23600,1.0,0.5,0,1,0
8847,8847,0.5,0.0,1,1,0
16954,16954,0.0,1.0,1,0,0
25670,25670,0.0,0.75,0,1,0
18249,18249,0.5,0.0,1,1,1
26063,26063,0.0,1.0,1,0,1
683,683,1.0,0.5,0,1,1
24104,24104,0.5,0.5,0,0,1
13877,13877,0.5,0.25,0,0,1
18574,18574,0.5,1.0,0,0,1
2365,2365,0.5,0.75,1,0,1
29705,29705,0.0,0.5,0,0,0
4169,4169,1.0,0.25,1,0,0
11306,11306,0.5,1.0,1,0,1
14995,14995,0.5,0.0,1,0,0
23926,23926,0.5,0.5,1,1,0
26194,26194,0.5,0.5,1,1,0
3408,3408,0.0,0.0,1,1,1
9144,9144,0.5,1.0,0,0,0
8802,8802,0.0,1.0,1,0,1
26712,26712,0.0,1.0,1,1,1
905,905,0.0,1.0,0,1,1
25250,25250,0.5,0.0,0,0,1
8752,8752,0.0,1.0,1,0,0
25968,25968,0.0,0.0,1,1,1
23438,23438,0.5,0.25,1,0,1
8627,8627,0.0,0.25,1,1,0
25235,25235,0.5,0.5,0,1,0
17980,17980,1.0,1.0,1,1,0
2765,2765,0.5,0.0,1,1,1
16985,16985,0.0,0.75,1,1,0
780,780,0.0,1.0,1,1,1
7646,7646,0.0,0.5,0,1,0
11984,11984,1.0,0.75,0,0,1
26632,26632,0.0,0.25,1,1,0
19622,19622,0.0,0.75,1,1,0
27816,27816,1.0,0.5,1,1,0
6977,6977,0.5,0.25,1,1,0
2601,2601,1.0,0.25,1,1,1
2280,2280,0.5,0.75,1,0,0
21909,21909,1.0,0.75,1,0,0
12934,12934,0.5,0.0,1,1,0
4051,4051,1.0,0.75,1,0,0
27267,27267,1.0,1.0,0,0,1
8853,8853,0.5,0.5,0,1,0
19454,19454,0.5,0.75,1,0,1
17851,17851,0.0,0.25,1,0,1
4986,4986,0.5,0.0,0,1,0
12739,12739,1.0,0.0,0,0,1
20156,20156,0.0,0.0,0,0,0
25087,25087,0.5,0.5,0,1,0
11013,11013,1.0,0.5,0,1,1
22739,22739,0.5,0.75,1,0,1
981,981,0.5,0.5,0,1,1
24395,24395,0.0,0.0,1,1,1
8092,8092,0.0,0.5,1,0,0
23499,23499,0.5,0.75,0,1,0
25186,25186,0.0,0.0,1,0,0
7060,7060,0.5,0.75,0,0,1
18442,18442,0.5,0.5,1,0,1
20873,20873,0.0,0.0,1,1,0
19353,19353,0.5,1.0,1,0,1
2823,2823,0.0,0.25,0,1,0
1240,1240,0.0,0.75,0,0,0
15802,15802,0.0,0.5,1,1,0
26104,26104,0.5,0.25,0,0,1
5859,5859,1.0,1.0,1,1,1
8980,8980,0.5,0.5,1,1,1
14356,14356,1.0,0.25,0,0,0
19410,19410,0.0,0.75,0,0,0
19599,19599,1.0,0.75,0,0,0
14351,14351,0.0,1.0,1,0,0
18804,18804,0.0,0.5,0,0,1
3012,3012,0.5,0.5,0,0,1
22736,22736,1.0,0.25,1,1,1
4359,4359,0.0,0.0,1,1,0
28539,28539,0.5,0.75,1,1,0
14327,14327,0.0,0.75,0,1,1
28728,28728,0.0,0.75,0,1,1
19266,19266,1.0,0.75,1,1,0
7478,7478,0.5,0.75,0,1,0
24129,24129,1.0,0.75,0,0,0
3988,3988,0.0,1.0,1,1,1
28371,28371,0.5,0.0,1,1,0
23309,23309,0.0,0.0,0,1,0
14265,14265,1.0,0.0,1,1,1
1742,1742,1.0,0.25,1,1,1
9567,9567,1.0,1.0,1,1,1
12294,12294,0.5,0.0,1,0,0
23244,23244,0.0,0.0,0,0,0
8397,8397,0.5,0.5,1,1,0
15670,15670,1.0,0.5,1,1,0
1375,1375,0.0,0.25,1,0,0
8658,8658,1.0,0.0,1,0,1
15519,15519,1.0,0.0,0,1,1
22327,22327,0.5,0.5,1,1,1
29923,29923,0.5,0.0,1,1,1
24818,24818,0.0,0.5,1,0,1
1142,1142,0.5,0.75,0,0,1
28799,28799,0.0,0.5,0,0,1
4159,4159,0.0,0.25,1,1,0
2216,2216,0.0,0.25,1,1,1
18950,18950,1.0,0.5,0,0,0
15287,15287,0.0,1.0,0,1,1
1268,1268,1.0,0.75,0,1,1
28203,28203,0.0,0.5,1,0,0
25890,25890,1.0,0.0,0,0,1
16764,16764,0.5,0.0,1,1,1
7228,7228,1.0,0.75,1,0,0
3334,3334,0.5,0.0,0,0,1
19364,19364,0.0,1.0,1,0,0
5899,5899,0.5,0.75,1,0,1
6580,6580,0.0,1.0,0,0,0
7343,7343,0.5,0.5,1,0,0
21921,21921,0.0,0.5,1,0,0
22396,22396,0.5,1.0,0,1,1
11928,11928,1.0,0.0,1,0,0
10297,10297,0.5,1.0,1,1,0
8968,8968,1.0,0.5,0,1,0
27682,27682,0.5,0.0,1,0,1
21490,21490,0.0,0.5,0,1,0
29121,29121,1.0,1.0,0,1,0
28085,28085,0.0,1.0,1,0,1
19578,19578,1.0,0.0,1,0,0
20204,20204,0.0,1.0,1,0,1
5327,5327,1.0,0.25,1,1,1
12986,12986,0.5,0.25,0,0,0
10558,10558,1.0,0.75,0,0,0
9077,9077,0.0,1.0,0,1,1
1650,1650,0.5,0.25,1,1,1
3109,3109,1.0,0.25,1,1,0
26811,26811,0.0,0.75,1,1,1
26818,26818,0.0,0.75,0,1,0
14099,14099,1.0,1.0,1,0,0
12223,12223,1.0,0.75,1,0,0
21776,21776,1.0,0.25,0,1,0
6446,6446,1.0,0.25,0,1,0
6347,6347,1.0,0.0,1,1,0
1007,1007,1.0,1.0,0,1,1
15823,15823,0.5,1.0,0,1,1
29850,29850,1.0,1.0,0,0,0
1157,1157,0.5,0.25,1,1,0
2310,2310,1.0,0.25,1,1,0
16855,16855,0.0,0.0,0,1,1
14240,14240,0.5,1.0,0,0,1
19509,19509,0.0,0.5,0,1,0
24755,24755,1.0,1.0,1,0,1
11244,11244,0.5,0.75,1,0,1
22588,22588,1.0,1.0,1,1,0
1107,1107,0.0,1.0,1,1,0
18180,18180,0.0,0.25,0,1,0
15541,15541,0.5,0.5,1,0,0
10174,10174,0.0,0.75,1,1,1
22291,22291,0.0,0.25,1,0,1
25844,25844,0.0,0.75,0,0,1
26142,26142,0.5,1.0,0,0,0
12304,12304,0.0,0.25,1,0,0
12533,12533,0.0,0.75,0,0,1
4099,4099,0.5,0.75,0,0,0
26991,26991,0.0,1.0,1,1,0
22717,22717,1.0,0.0,1,1,1
15104,15104,1.0,0.0,1,1,0
1061,1061,0.0,0.25,0,0,1
4022,4022,0.5,0.0,0,0,0
22547,22547,1.0,0.5,1,1,1
12433,12433,1.0,0.5,0,1,0
13309,13309,0.5,0.25,0,0,1
190,190,0.0,0.5,0,0,0
6891,6891,1.0,1.0,1,0,0
